claim_level	directed	evidence_type	join_state	relationship_id	relationship_type	source_id	target_id
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:8386fe42df372711960615242a508584d1584519bf6e14a3c5968cb6077061b8	has_operator_fibration_arithmetic_enrichment	ckc:22	operator_link:operator_arithmetic:b7503ce97228579db430fa877378fd91b5c9bd39f138cd2436424790c518a063
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:460db1e667163c842fc852302174055600f1cb54c28808bc225ce1df084b6de1	has_operator_fibration_arithmetic_enrichment	ckc:23	operator_link:operator_arithmetic:65ea864ffe3172a04d716d48c1c19c129dfd6bc34276db1e1f71b30e00a45d38
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:ab4481c42c5f795b5f162beaf2d3eae46bbd64f5ade0d01deae21454aaa679aa	has_operator_fibration_arithmetic_enrichment	ckc:28	operator_link:operator_arithmetic:dcce977005ca1cfc28046696e27408c25033d08f2fe2981b54aa79d21035c7d7
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:bb9e4fb89f2d96ba213b45c6fb09d957e2068676c42b5302cf80498fc3bd06e0	has_operator_fibration_arithmetic_enrichment	ckc:31	operator_link:operator_arithmetic:8ec024046fa13017ec957f7f51ef656186012b861779c790932cc0189e615817
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:5605cecdabbb8c4a6f0b8a45f3ed800018fa36be50a068299e4aea65771702e3	has_operator_fibration_arithmetic_enrichment	ckc:42	operator_link:operator_arithmetic:f6230169f445a4179eb723b6b88e3d34788db3d7394bff46159f35c9b22eb8be
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:1bc438e042cdc71876bc7fca31a1ec84b3f5211e458f5bb02a8ecd491394aa74	has_operator_fibration_arithmetic_enrichment	ckc:43	operator_link:operator_arithmetic:3a015d033b5db38bfbf513b9c288d855ee6ea2f7a18848a4200ef36bd948349a
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:2c2659e4983e36ca8bc99c02b0dfc22c6c0cb554834e23662a234cc830ef0b2a	has_operator_fibration_arithmetic_enrichment	ckc:54	operator_link:operator_arithmetic:6ed5e58835afb013b0ba841539a2622f0c5b1c0598793f134b1da6d7c76995b4
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:d2bc90198ba5da68ec4e85458db7791c54df68beb28659e5c45a5292db1d5b32	has_operator_fibration_arithmetic_enrichment	ckc:60	operator_link:operator_arithmetic:df91914dadababfd34ead48fe4289091078e280ae2b20160754bbcb2b1fd0040
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:c993af78c554dcc8327ff13bfb3707f13c6f480e4fec3712170c6de7ef496976	has_operator_fibration_arithmetic_enrichment	ckc:61	operator_link:operator_arithmetic:27af0fafcb8c0d65bfa5a46c5825da3acd0d8ce197083b0cc519508a5ff2c887
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:9c88adfe51265f5b0688e4fa3b47402b5ca5afee0ea2c1f5f9224a2db63106a9	has_operator_fibration_arithmetic_enrichment	ckc:82	operator_link:operator_arithmetic:d5608ba299d4948e743f3db658194981b9eae40ba220c804f6a9f53547cad05b
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:4dbf561e6f07149e485b97d847996319ade26357a8bef86117aa901254464798	has_operator_fibration_arithmetic_enrichment	ckc:84	operator_link:operator_arithmetic:7374c5146aed60ac7c5c4c9a4fce09586fa55e0ea7283ddef267715314b0ec2d
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:de5cc107c45a9e82942128ca7501b070e58d5cbebe414b7fd39bacca60ac9a61	has_operator_fibration_arithmetic_enrichment	ckc:84a	operator_link:operator_arithmetic:db52a8e78f6545169132f3ec48003d3bbdfabf322664c73a6e7f48fc64795ecf
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:af016baa8d7c95eaeff96132f1c5a1bb043d4d26300ccd85de5edd6432e43d05	has_operator_fibration_arithmetic_enrichment	ckc:85	operator_link:operator_arithmetic:182c93a12890ce2abb315a06bd8cc416d790dd2d27e3dd89484e3bc4a60a8331
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:345490bfd14d7b9886520ec206b840ae70f3d2855110e6d3c5f28dbfba8a2b7d	has_operator_fibration_arithmetic_enrichment	ckc:1	operator_link:family_operator_candidate:854daed46a9c6cd616d795775a8e2723322132f6e18c69a5782ca3a1ffc81615
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:dcf97b6ac507a6fee6365f5d2a01cd430ce1345e308ef67037f826b9f5cf397f	has_operator_fibration_arithmetic_enrichment	ckc:5	operator_link:family_operator_candidate:443edc9d8f61a7baff202ccfc343d5058f05a5ea19e57a5ce12e0b9a997d00b0
source_reported_or_computational	YES	source_label_or_role	matched_repo_local	universe_relationship:d48177b77c7a58880d5840a92da737f280d914d7c5faf9cd90015ab761912950	has_operator_fibration_arithmetic_enrichment	ckc:14	operator_link:family_operator_candidate:3d23f5588fbca62715b6311596b7ddba06afcb9ae8a28039556173d0367d0ed8
unresolved	YES	environment_metadata	not_loaded	relationship_unavailable:f49a3fe48c065aae65909ee43a721b062e1cf9aeb10a3af861e30873e17e7cb0	requires_production_root_inspection	current_corpus_relationships	production_data_root
unresolved	YES	environment_metadata	not_loaded	relationship_unavailable:8699b2cc410edba0f17166aada2c73fb81b6d48037096efec7108850a813fa80	requires_production_root_inspection	wave2_source_relationships	production_data_root
unresolved	YES	environment_metadata	not_loaded	relationship_unavailable:094f0efd8cce183a57ef645a1ba1c1ae55a97bb89052c745383f4e6ce6b7323f	requires_production_root_inspection	wave3_source_relationships	production_data_root
unresolved	YES	environment_metadata	not_loaded	relationship_unavailable:b87447574a401df544a08392314908e7e6af648d30ded21a24d3964e25898df9	requires_production_root_inspection	wave4_source_relationships	production_data_root
