assembly_computation_status	assembly_equivariant_fingerprint	assembly_integral_fingerprint	assembly_rational_fingerprint	automorphism_group_order	ckc_equation_type	ckc_has_parameters	ckc_id	ckc_source_extraction_status	ckc_validation_tier	claim_level_firewall	cokernel_dim_Q	corpus_release_fingerprint	cynk_meyer_id	double_line_orbit_sizes	entity_level	equivariant_signature	hodge	hodge_signature	identity_resolution_status	integral_signature	kernel_dim_Q	local_inventory	local_signature	matrix_hash	matrix_path	matrix_status	multiple_point_orbit_sizes	plane_orbit_sizes	presentation_id	presentation_kind	rank_F2	rank_Q	rational_signature	smith_normal_form	smith_normal_form_compact	source_assembly_available	source_blocker	torsion_invariant_factors	torsion_primes	universe_id
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	350	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			350	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:350
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	351	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			351	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:351
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	352	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			352	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:352
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	353	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			353	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:353
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	354	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			354	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:354
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	355	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			355	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:355
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	356	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			356	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:356
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	357	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			357	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:357
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	358	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			358	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:358
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	359	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			359	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:359
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	360	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			360	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:360
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	361	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			361	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:361
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	362	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			362	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:362
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	363	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			363	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:363
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	364	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			364	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:364
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	365	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			365	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:365
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	366	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			366	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:366
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	367	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			367	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:367
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	368	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			368	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:368
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	369	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			369	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:369
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	370	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			370	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:370
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	371	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			371	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:371
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	372	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			372	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:372
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	373	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			373	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:373
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	374	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			374	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:374
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	375	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			375	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:375
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	376	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			376	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:376
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	377	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			377	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:377
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	378	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			378	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:378
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	379	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			379	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:379
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	380	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			380	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:380
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	381	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			381	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:381
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	382	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			382	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:382
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	383	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			383	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:383
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	384	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			384	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:384
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	385	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			385	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:385
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	386	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			386	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:386
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	387	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			387	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:387
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	388	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			388	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:388
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	389	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			389	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:389
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	390	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			390	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:390
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	391	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			391	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:391
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	392	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			392	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:392
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	393	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			393	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:393
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	394	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			394	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:394
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	395	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			395	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:395
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	396	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			396	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:396
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	397	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			397	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:397
